Step,with residual,wo residual
5426,-0.984454215,-0.964197636
5429,-0.983687878,-0.9617939
5430,-0.984495401,-0.962141514
5433,-0.984728634,-0.963587761
5434,-0.985122323,-0.961243987
5435,-0.983993053,-0.962271512
5438,-0.985995054,-0.963137507
5439,-0.986172974,-0.964513779
5443,-0.984574676,-0.963306785
5447,-0.984718919,-0.962518215
5452,-0.984449625,-0.962478757
5453,-0.985100746,-0.96230495
5454,-0.984355807,-0.962931991
5455,-0.985418797,-0.963046789
5456,-0.98462975,-0.963762164
5457,-0.984847069,-0.96209085
5459,-0.985143125,-0.962500691
5461,-0.984314322,-0.962683678
5464,-0.984280705,-0.96018368
5465,-0.985978842,-0.962834179
5466,-0.983129978,-0.964523137
5468,-0.984655738,-0.961852789
5469,-0.984704912,-0.96182549
5472,-0.985442281,-0.962079525
5473,-0.984517097,-0.961872935
5474,-0.983927608,-0.962365627
5475,-0.986074269,-0.961873889
5476,-0.982848883,-0.963406801
5478,-0.983691275,-0.962313414
5479,-0.984154701,-0.963714719
5483,-0.984689593,-0.964820564
5487,-0.984312773,-0.963090777
5488,-0.983956099,-0.959982514
5489,-0.984282672,-0.964034975
5490,-0.984759569,-0.963175774
5492,-0.983984709,-0.961346328
5493,-0.985019803,-0.965150237
5495,-0.983694792,-0.964725018
5498,-0.984980047,-0.963475585
5500,-0.984637976,-0.961418629
5503,-0.983844817,-0.961065531
5504,-0.985137463,-0.962825119
5505,-0.983602226,-0.961464822
5507,-0.984528065,-0.964351177
5509,-0.985227406,-0.964150965
5510,-0.985007167,-0.963881493
5511,-0.983336449,-0.964371681
5512,-0.984573245,-0.9605304
5514,-0.984892428,-0.964809656
5515,-0.984613895,-0.963784456
5517,-0.984583378,-0.963047624
5518,-0.983809531,-0.963715732
5520,-0.984885693,-0.965012491
5521,-0.985390544,-0.962662935
5523,-0.983299971,-0.963321328
5524,-0.984796286,-0.963594675
5528,-0.984364748,-0.964194715
5529,-0.9846071,-0.962104559
5536,-0.98392415,-0.962504923
5538,-0.986056685,-0.963034809
5539,-0.984513462,-0.965227664
5540,-0.984059811,-0.963240445
5542,-0.984912694,-0.961971939
5544,-0.986103594,-0.964626312
5547,-0.984245837,-0.963396311
5548,-0.984770775,-0.962630332
5549,-0.983271539,-0.965193152
5553,-0.984630942,-0.96529454
5555,-0.984495401,-0.960126936
5557,-0.985050619,-0.964520574
5558,-0.984532595,-0.963578761
5561,-0.98486954,-0.962955952
5562,-0.985617757,-0.963885784
5563,-0.984791279,-0.96325469
5566,-0.984786272,-0.963542223
5568,-0.982979178,-0.964219153
5569,-0.986826837,-0.963775754
5570,-0.984697223,-0.963648021
5574,-0.984639704,-0.964626551
5576,-0.984962821,-0.963765025
5577,-0.983896971,-0.96312511
5578,-0.984975815,-0.963951588
5579,-0.985041976,-0.96305716
5580,-0.985129476,-0.964125216
5582,-0.984879494,-0.962844551
5583,-0.984319806,-0.961776555
5585,-0.985105574,-0.963021398
5586,-0.983827889,-0.964166999
5589,-0.983106017,-0.961864412
5590,-0.985149086,-0.963973045
5591,-0.984348059,-0.963801146
5592,-0.9853791,-0.962030351
5595,-0.984040797,-0.962472439
5596,-0.98540175,-0.964283049
5600,-0.985144079,-0.963972926
5602,-0.985793233,-0.963376522
5603,-0.983745694,-0.963495612
5606,-0.985637188,-0.963280618
5607,-0.984808564,-0.964723349
5608,-0.986494184,-0.964643836
5609,-0.984280527,-0.962180078
5612,-0.984327197,-0.964587331
5613,-0.984280705,-0.962307572
5614,-0.983787477,-0.964732945
5616,-0.984203219,-0.962040663
5617,-0.984090686,-0.964376986
5618,-0.983911812,-0.963900089
5620,-0.984877944,-0.963691235
5621,-0.984986782,-0.963823676
5622,-0.983958721,-0.962808847
5623,-0.98535645,-0.964877367
5625,-0.984671116,-0.964056134
5626,-0.984560847,-0.963056087
5627,-0.985325038,-0.962344706
5629,-0.983972788,-0.9658283
5630,-0.984638929,-0.962760806
5631,-0.983801425,-0.963128507
5632,-0.985479295,-0.963436484
5633,-0.985374272,-0.96445334
5634,-0.984627903,-0.963810325
5636,-0.986072719,-0.96386385
5637,-0.986180544,-0.964092731
5639,-0.983493447,-0.964718103
5640,-0.983989358,-0.964850426
5642,-0.984638631,-0.965775132
5643,-0.98370409,-0.963083506
5647,-0.983562231,-0.964025915
5648,-0.98266387,-0.96255362
5650,-0.984736204,-0.963218927
5651,-0.984208703,-0.964363396
5652,-0.985843599,-0.965869427
5653,-0.984810054,-0.962450266
5654,-0.982963681,-0.962211788
5655,-0.983872056,-0.963527501
5657,-0.983574986,-0.964512348
5660,-0.984416008,-0.963336647
5662,-0.985478759,-0.963980436
5665,-0.985728383,-0.963469386
5667,-0.984534681,-0.962885499
5668,-0.984614789,-0.963786244
5676,-0.985649586,-0.963874936
5679,-0.984514713,-0.964307606
5682,-0.984270453,-0.96381861
5683,-0.983983338,-0.963688254
5685,-0.983809352,-0.964338779
5686,-0.985813975,-0.961909294
5687,-0.984228969,-0.963531494
5689,-0.983108222,-0.963238358
5690,-0.982742786,-0.965049446
5692,-0.983557105,-0.963600516
5696,-0.98342973,-0.963666975
5697,-0.98497647,-0.963282466
5703,-0.983228207,-0.964424431
5706,-0.984010041,-0.963768601
5708,-0.984437346,-0.962387085
5710,-0.983122587,-0.962942958
5711,-0.984959126,-0.963054538
5713,-0.985481143,-0.963649511
5718,-0.983824253,-0.963937163
5720,-0.985099316,-0.961257458
5722,-0.985504985,-0.966026843
5725,-0.984844267,-0.962460279
5731,-0.983099461,-0.964258194
5732,-0.984345317,-0.963974774
5734,-0.984758615,-0.964599609
5735,-0.982745528,-0.963556886
5738,-0.984306693,-0.963474631
5739,-0.984550834,-0.962721527
5742,-0.983917952,-0.962877274
5743,-0.984054565,-0.963596642
5744,-0.985059619,-0.964587986
5745,-0.985446334,-0.963426352
5748,-0.983145237,-0.963767171
5749,-0.984696388,-0.963716745
5751,-0.983652055,-0.96512413
5752,-0.984193385,-0.963806689
5754,-0.985018492,-0.962456346
5757,-0.984611571,-0.96300149
5758,-0.984604716,-0.963709295
5764,-0.984433293,-0.965189815
5766,-0.984987497,-0.965237617
5767,-0.983175933,-0.963485599
5768,-0.984730363,-0.96155566
5769,-0.985259593,-0.961835623
5770,-0.984918118,-0.962285757
5771,-0.985144496,-0.963828266
5773,-0.98492527,-0.962160766
5774,-0.985391736,-0.962698817
5775,-0.98419714,-0.961975455
5776,-0.983947158,-0.963377297
5778,-0.983660042,-0.963300347
5779,-0.9851529,-0.962218404
5783,-0.985292494,-0.964713156
5786,-0.982770205,-0.963050604
5789,-0.984025657,-0.963371992
5790,-0.984488726,-0.962695539
5791,-0.983592153,-0.96297729
5793,-0.985708356,-0.964806795
5794,-0.98512435,-0.96254015
5795,-0.985957265,-0.965153515
5797,-0.985239863,-0.964216828
5798,-0.985209942,-0.963738263
5799,-0.983835816,-0.964735746
5801,-0.983169258,-0.963420272
5804,-0.985057473,-0.965555668
5805,-0.984546423,-0.963835716
5807,-0.984656215,-0.962348223
5808,-0.984841526,-0.962682724
5810,-0.984798789,-0.963267565
5811,-0.983020067,-0.963134766
5812,-0.984890223,-0.963092446
5814,-0.984829187,-0.964951634
5815,-0.984533072,-0.962896109
5816,-0.986062169,-0.964020967
5817,-0.984099627,-0.962653041
5819,-0.985113144,-0.963225365
5820,-0.984098792,-0.96382761
5821,-0.984705985,-0.96453464
5822,-0.984452009,-0.961884618
5823,-0.984367251,-0.964135468
5824,-0.983573318,-0.964466095
5825,-0.983799338,-0.96385169
5826,-0.983939826,-0.96558243
5827,-0.985553265,-0.962812662
5828,-0.984374642,-0.963997602
5829,-0.983753085,-0.963315785
5831,-0.98503089,-0.963846385
5834,-0.985242009,-0.964252412
5838,-0.984673023,-0.965011716
5842,-0.984233975,-0.965385318
5844,-0.983964682,-0.965074122
5845,-0.983954549,-0.965105772
5849,-0.984056711,-0.964790583
5852,-0.984685004,-0.965214849
5854,-0.985289395,-0.964886546
5855,-0.984787822,-0.963543475
5857,-0.984292388,-0.964134574
5861,-0.984571815,-0.96445632
5862,-0.98421073,-0.965193093
5863,-0.984769821,-0.963358641
5864,-0.985541821,-0.964950919
5865,-0.984670103,-0.965026975
5868,-0.985619307,-0.963178754
5869,-0.98603636,-0.962713957
5871,-0.983624816,-0.96119988
5875,-0.984475732,-0.962970674
5876,-0.985069156,-0.962553322
5878,-0.985565484,-0.962965965
5879,-0.985153019,-0.965206325
5883,-0.985275984,-0.962648869
5887,-0.984808564,-0.965212524
5888,-0.984841406,-0.96384877
5889,-0.985087574,-0.961047351
5892,-0.986119151,-0.962959647
5893,-0.98497057,-0.964486957
5896,-0.985421896,-0.962021291
5897,-0.984349012,-0.963452339
5899,-0.985298395,-0.964556217
5900,-0.983429253,-0.965119004
5901,-0.983408809,-0.965600491
5904,-0.985792518,-0.965407014
5906,-0.984872937,-0.962710798
5907,-0.985120475,-0.964357793
5909,-0.98491925,-0.962256074
5910,-0.985988855,-0.964434385
5914,-0.984497309,-0.964491129
5915,-0.984793723,-0.963155568
5916,-0.984622478,-0.963861823
5918,-0.985163093,-0.964737773
5919,-0.98526293,-0.965247691
5921,-0.98439002,-0.963884175
5922,-0.984546125,-0.963876843
5923,-0.983836949,-0.965963364
5924,-0.984383285,-0.963640511
5925,-0.984969258,-0.964349091
5926,-0.983918369,-0.965700269
5932,-0.985046864,-0.964610934
5937,-0.984908581,-0.9637115
5943,-0.983966231,-0.962657809
5947,-0.984310746,-0.964540422
5951,-0.986031175,-0.96170938
5953,-0.985103846,-0.963871598
5954,-0.985963702,-0.964127183
5955,-0.985335112,-0.963023365
5959,-0.984232068,-0.964577377
5960,-0.985406578,-0.963905215
5965,-0.984213114,-0.962489963
5970,-0.985340476,-0.963535726
5971,-0.984515011,-0.961789966
5973,-0.985168219,-0.963783026
5977,-0.983961701,-0.964693844
5979,-0.984136701,-0.962081432
5981,-0.984874487,-0.963634729
5984,-0.984982014,-0.963734627
5986,-0.984509945,-0.962491751
5987,-0.985123038,-0.963124633
5988,-0.984974146,-0.964514196
5989,-0.985733688,-0.963853598
5991,-0.984481156,-0.963449657
5993,-0.983994603,-0.964405656
5997,-0.984592021,-0.962572336
5998,-0.9850564,-0.964837313
5999,-0.984159291,-0.96236527
6000,-0.985599756,-0.965053439
6001,-0.983484268,-0.963615775
6002,-0.985523462,-0.963521242
6003,-0.985587239,-0.964797497
6004,-0.985337436,-0.964530408
6005,-0.985858321,-0.963346064
6007,-0.986392975,-0.962244749
6008,-0.984930754,-0.964194417
6013,-0.98409307,-0.9636361
6018,-0.984706521,-0.964387059
6020,-0.983817518,-0.96334964
6023,-0.98396939,-0.964293182
6028,-0.986344814,-0.964299083
6029,-0.984488726,-0.96337086
6031,-0.984879911,-0.962824106
6033,-0.983964443,-0.964445829
6034,-0.98356545,-0.964441538
6036,-0.9828372,-0.964692473
6038,-0.986402631,-0.96333003
6039,-0.984184563,-0.964009166
6040,-0.983025432,-0.965354562
6042,-0.984173119,-0.96459192
6043,-0.985140085,-0.964777648
6047,-0.984991789,-0.963183641
6048,-0.982971907,-0.963935435
6049,-0.982324123,-0.964762211
6050,-0.984971046,-0.962725997
6051,-0.985735416,-0.963076591
6052,-0.984720588,-0.963673532
6053,-0.985496283,-0.962976098
6054,-0.983924508,-0.96449244
6057,-0.985921025,-0.963538468
6059,-0.984187007,-0.965466022
6060,-0.984795034,-0.964345932
6061,-0.984273434,-0.964715779
6062,-0.985505342,-0.962068498
6065,-0.98455888,-0.964943647
6073,-0.98504746,-0.963909268
6074,-0.985154688,-0.964149714
6075,-0.984541416,-0.962894261
6076,-0.983731508,-0.963688672
6077,-0.983932316,-0.96366924
6078,-0.984379768,-0.963691473
6079,-0.98519063,-0.964924693
6080,-0.985076129,-0.96360898
6082,-0.984338641,-0.964180589
6083,-0.984987259,-0.962755978
6085,-0.984832823,-0.963107884
6089,-0.985300779,-0.964087844
6090,-0.984062612,-0.964835465
6091,-0.985302925,-0.964963555
6093,-0.98484391,-0.965306044
6096,-0.982563853,-0.96582818
6098,-0.984259129,-0.964881182
6100,-0.98488462,-0.96375519
6103,-0.985262871,-0.963898659
6104,-0.984742045,-0.965324879
6105,-0.985564709,-0.96236366
6106,-0.985482633,-0.964382529
6107,-0.985211849,-0.963008225
6108,-0.983971536,-0.966028988
6113,-0.984862983,-0.964486301
6114,-0.985828698,-0.963401794
6115,-0.984957874,-0.964769244
6116,-0.984218895,-0.964618087
6118,-0.984189749,-0.964397609
6122,-0.984079123,-0.963242054
6123,-0.985604882,-0.962922335
6124,-0.98545444,-0.96513474
6125,-0.986086726,-0.964016676
6128,-0.98365587,-0.965488195
6129,-0.986186385,-0.964436114
6130,-0.984849215,-0.9633708
6132,-0.9844473,-0.965936899
6133,-0.985048056,-0.964970767
6134,-0.984984577,-0.964566231
6135,-0.985951424,-0.963815689
6137,-0.985321522,-0.963953137
6141,-0.985377312,-0.966072381
6143,-0.984813452,-0.96404916
6145,-0.985451043,-0.963245749
6146,-0.985155344,-0.965460956
6147,-0.984804511,-0.965172768
6149,-0.984176636,-0.964336693
6152,-0.984399438,-0.964437127
6153,-0.985435426,-0.963909805
6155,-0.983636677,-0.964642167
6156,-0.984986007,-0.963977098
6157,-0.985316753,-0.963082314
6158,-0.985647917,-0.964415073
6159,-0.984516501,-0.961693048
6160,-0.984908104,-0.96397531
6164,-0.985295951,-0.96380651
6165,-0.985076427,-0.962958395
6166,-0.985351324,-0.963770151
6167,-0.984427989,-0.963149905
6169,-0.98501718,-0.964469314
6172,-0.984876394,-0.964541972
6174,-0.985064566,-0.966154337
6176,-0.984432936,-0.965213537
6179,-0.984939039,-0.96534431
6181,-0.98573631,-0.964292705
6183,-0.985218644,-0.965298176
6184,-0.984587193,-0.965385556
6185,-0.984306157,-0.962872505
6186,-0.98606348,-0.965162456
6190,-0.984739184,-0.96618402
6191,-0.985381007,-0.965763927
6193,-0.984727442,-0.965620995
6194,-0.98626101,-0.965846658
6196,-0.984384179,-0.964968562
6198,-0.984433234,-0.964977384
6200,-0.985095024,-0.964040697
6203,-0.984518886,-0.964512348
6204,-0.983367503,-0.964486241
6205,-0.984464705,-0.96399951
6206,-0.984860063,-0.96446991
6208,-0.984549046,-0.964825392
6211,-0.986074984,-0.963847697
6212,-0.984276772,-0.963708282
6213,-0.984850407,-0.965056479
6217,-0.985404849,-0.965862155
6220,-0.98469913,-0.963307858
6222,-0.985295296,-0.965767086
6224,-0.983892918,-0.964590669
6226,-0.984069705,-0.963935137
6227,-0.984179258,-0.965043306
6228,-0.98591125,-0.962530136
6230,-0.984250963,-0.963591218
6231,-0.983806849,-0.965806842
6232,-0.987050056,-0.965762615
6233,-0.985085607,-0.964476585
6241,-0.986456275,-0.96508652
6245,-0.983932197,-0.966152191
6250,-0.986035168,-0.96406734
6253,-0.985157371,-0.965153396
6254,-0.985195279,-0.965663791
6255,-0.984680235,-0.965968609
6256,-0.985262513,-0.966622055
6257,-0.985285282,-0.965432167
6268,-0.984368563,-0.962814331
6269,-0.984926462,-0.966047347
6276,-0.984008789,-0.965285778
6277,-0.985173225,-0.96394968
6279,-0.985313416,-0.966066182
6280,-0.985542774,-0.96372807
6281,-0.984362483,-0.96569103
6283,-0.984927893,-0.963867128
6284,-0.984056234,-0.962472439
6285,-0.984556675,-0.9657498
6286,-0.985191464,-0.964059353
6289,-0.985198617,-0.963420212
6290,-0.984357595,-0.964573622
6293,-0.983799934,-0.965319514
6294,-0.984339356,-0.963552475
6300,-0.985796332,-0.965006828
6302,-0.985075951,-0.962720156
6303,-0.985352755,-0.966323614
6304,-0.985380352,-0.9650594
6310,-0.983768344,-0.963785529
6311,-0.985839128,-0.965262711
6314,-0.984282672,-0.961511195
6315,-0.985340476,-0.96580416
6316,-0.985015213,-0.965185523
6317,-0.985388935,-0.965697408
6318,-0.985149741,-0.963934779
6319,-0.985249281,-0.965271354
6320,-0.98570466,-0.96528399
6321,-0.983330429,-0.964435875
6322,-0.985768378,-0.962846577
6323,-0.985238135,-0.964733362
6325,-0.984672666,-0.963476539
6330,-0.985943198,-0.96186924
6331,-0.984059572,-0.96463275
6332,-0.984328926,-0.964845836
6333,-0.985252023,-0.964969993
6334,-0.984191418,-0.963416994
6336,-0.982559025,-0.963573456
6337,-0.985237837,-0.963111758
6340,-0.985368192,-0.964494467
6341,-0.984677315,-0.963405132
6343,-0.986125946,-0.965172231
6344,-0.985738695,-0.965735435
6345,-0.985098004,-0.964344025
6349,-0.98468256,-0.964875162
6351,-0.984943509,-0.963268638
6358,-0.98491621,-0.96461308
6360,-0.984713793,-0.962954283
6363,-0.98505652,-0.965694606
6366,-0.984539151,-0.965215981
6367,-0.98497963,-0.962273121
6368,-0.983654022,-0.964399576
6369,-0.985103965,-0.965002716
6376,-0.98536247,-0.963925302
6378,-0.984959483,-0.965544701
6380,-0.984195352,-0.96359098
6384,-0.983615577,-0.96423322
6385,-0.985548019,-0.963527203
6386,-0.983937502,-0.96567744
6388,-0.985720336,-0.96390295
6390,-0.985719681,-0.964842439
6391,-0.984723091,-0.964267612
6393,-0.985288262,-0.963670015
6396,-0.985052109,-0.963834047
6398,-0.983242393,-0.963765323
6399,-0.984056652,-0.965771914
6400,-0.984233975,-0.962829232
6403,-0.985128403,-0.965017557
6404,-0.983460128,-0.963857651
6407,-0.984036207,-0.964952528
6408,-0.985010266,-0.965116501
6410,-0.984000683,-0.964790702
6412,-0.984968662,-0.963941574
6413,-0.98541832,-0.966150641
6415,-0.985396862,-0.962838829
6416,-0.985643268,-0.96394664
6421,-0.9834795,-0.962370157
6422,-0.985150635,-0.96559453
6429,-0.984036803,-0.965195596
6431,-0.98462832,-0.964066625
6441,-0.984661818,-0.963536143
6444,-0.984672666,-0.962823391
6446,-0.985471308,-0.963942051
6448,-0.984712362,-0.967166364
6450,-0.983498454,-0.966315389
6451,-0.984290242,-0.963312626
6453,-0.984019637,-0.963195086
6455,-0.985158265,-0.964667678
6457,-0.985490024,-0.963206589
6458,-0.985711813,-0.964589477
6461,-0.984187484,-0.964877367
6464,-0.984490871,-0.966154575
6465,-0.984933674,-0.965398848
6467,-0.984650552,-0.962215185
6469,-0.985006809,-0.966131806
6471,-0.984095275,-0.963120818
6474,-0.986376822,-0.961864352
6475,-0.984398127,-0.965153456
6476,-0.986073673,-0.96474278
6478,-0.98265624,-0.965189397
6479,-0.985687017,-0.965282798
6480,-0.985060513,-0.96391803
6482,-0.986666799,-0.964377284
6487,-0.985193253,-0.965875208
6488,-0.984465182,-0.966651678
6495,-0.985982955,-0.964191675
6496,-0.984523773,-0.96352154
6498,-0.984413743,-0.965124071
6499,-0.98441422,-0.963518381
6500,-0.986734867,-0.965222001
6502,-0.985385418,-0.964826465
6503,-0.985162854,-0.963228047
6504,-0.984690309,-0.965820372
6506,-0.984112918,-0.964678228
6507,-0.985759258,-0.966293573
6509,-0.984896541,-0.965180993
6511,-0.983908415,-0.964442253
6512,-0.984354377,-0.965852857
6513,-0.985791266,-0.964129686
6515,-0.984946966,-0.964715183
6516,-0.985080004,-0.965845227
6517,-0.984608233,-0.965566695
6518,-0.985945582,-0.964650989
6520,-0.98458159,-0.962862611
6521,-0.98582083,-0.964093089
6522,-0.986337543,-0.964663386
6525,-0.984346032,-0.964773834
6527,-0.985129774,-0.96671617
6529,-0.985511124,-0.964354932
6532,-0.985481024,-0.963779688
6533,-0.983909547,-0.96689266
6534,-0.98524642,-0.96422708
6536,-0.983932853,-0.964349866
6537,-0.984685302,-0.963913143
6539,-0.984535456,-0.962527037
6541,-0.985316157,-0.965033054
6542,-0.984261155,-0.965896547
6543,-0.984741807,-0.965766788
6544,-0.984319806,-0.962489605
6546,-0.98523283,-0.96415633
6547,-0.983273685,-0.964541733
6549,-0.985239029,-0.965092182
6552,-0.986067176,-0.962828755
6554,-0.985239565,-0.964611769
6555,-0.985556483,-0.965715289
6557,-0.984370351,-0.963315725
6558,-0.984889627,-0.962988913
6559,-0.985351801,-0.964533448
6561,-0.985307276,-0.966430485
6563,-0.98505038,-0.965821743
6564,-0.985362232,-0.964415312
6566,-0.984476268,-0.964034796
